Date,Close,High,Low,Open,Volume,daily_return,log_return,daily_return_pct,log_return_pct
2016-02-25,0.7778795957565308,0.7817824177004329,0.7639758398335041,0.7790992530574519,349616000,0.0022001221931740034,0.0021977054684189264,0.22001221931740034,0.21977054684189262
2016-02-26,0.7727569341659546,0.7834896475540378,0.7649512927074706,0.7815382662676383,361964000,-0.006585417098637358,-0.0066071966286707536,-0.6585417098637358,-0.6607196628670754
2016-02-29,0.7677382230758667,0.7838959757332155,0.7672486295822034,0.773858608693242,323344000,-0.006494553291203631,-0.006515734661260925,-0.6494553291203631,-0.6515734661260925
2016-03-01,0.8017675280570984,0.8017675280570984,0.7684727170528111,0.7696968175958823,348700000,0.04432409896813083,0.04336988090868341,4.432409896813083,4.336988090868341
2016-03-02,0.8064186573028564,0.8093564508147997,0.7958916417094662,0.7973605384654378,233812000,0.005801094560450748,0.005784333003744009,0.5801094560450748,0.5784333003744009
2016-03-03,0.7993195056915283,0.808867222870766,0.7885476294165734,0.8054398342234327,302004000,-0.008803307744728928,-0.00884228578408097,-0.8803307744728928,-0.884228578408097
2016-03-04,0.7968711256980896,0.8061740433134599,0.7907507406174191,0.8054395947690467,175304000,-0.0030630805028590835,-0.0030677813357499416,-0.30630805028590835,-0.30677813357499417
2016-03-07,0.7917302846908569,0.7978506720813976,0.7814480595568183,0.7924647335124554,239968000,-0.006451282825349125,-0.006472182284433131,-0.6451282825349125,-0.6472182284433131
2016-03-08,0.7772858738899231,0.7883025429143541,0.7748377317031956,0.7836510552490775,274940000,-0.018244105448832038,-0.018412581415566592,-1.8244105448832038,-1.8412581415566591
2016-03-09,0.7767960429191589,0.7853645087681993,0.766758622165331,0.7841404672333204,222788000,-0.0006301812334666979,-0.0006303798811206046,-0.06301812334666979,-0.06303798811206046
2016-03-10,0.7755722999572754,0.7858545220766023,0.759904199216467,0.7814478304390381,286084000,-0.0015753722911419077,-0.001576614494863388,-0.15753722911419077,-0.15766144948633878
2016-03-11,0.788792073726654,0.789036928783713,0.7777754639448922,0.7870783801687868,277400000,0.01704518556181922,0.016901546327038535,1.704518556181922,1.6901546327038535
2016-03-14,0.7907507419586182,0.793933332867034,0.7814477659591511,0.7851200086874455,190312000,0.002483123623074013,0.0024800457656909366,0.24831236230740128,0.24800457656909367
2016-03-15,0.7868337631225586,0.7917300482252844,0.7728793564166224,0.7865889663779191,226216000,-0.004953493722127389,-0.004965802938061589,-0.4953493722127389,-0.4965802938061589
2016-03-16,0.8103359937667847,0.8130289915988619,0.7772860380804755,0.7809582813204325,363644000,0.029869372344873968,0.029431971232690247,2.986937234487397,2.943197123269025
2016-03-17,0.8034812808036804,0.8113153030518403,0.7924646085847612,0.8073983211119258,353680000,-0.008459099701644268,-0.008495080941811112,-0.8459099701644268,-0.8495080941811112
2016-03-18,0.8277177214622498,0.8384895360411498,0.8078877277303903,0.8130288674814813,545512000,0.030164287877779694,0.02971829231628711,3.0164287877779694,2.971829231628711
2016-03-21,0.8301657438278198,0.8304105405149628,0.8115598531338599,0.8203731759223998,337780000,0.002957557029521274,0.0029531920620388522,0.2957557029521274,0.29531920620388524
2016-03-22,0.8286970257759094,0.8345725561132601,0.8184148039093047,0.8274729837077753,242012000,-0.0017691865303165466,-0.0017707533891224549,-0.17691865303165466,-0.1770753389122455
2016-03-23,0.8428962230682373,0.8490165496789885,0.8286969626030566,0.8323692052641609,429008000,0.01713436497377696,0.016989227291082633,1.713436497377696,1.6989227291082634
2016-03-24,0.8441203236579895,0.8455892208244301,0.8326140598014067,0.8353069990276671,244956000,0.0014522553978191244,0.0014512018947958358,0.14522553978191244,0.14512018947958358
2016-03-28,0.8526889681816101,0.8563611532316755,0.8416722962947562,0.8426515417502183,265388000,0.010150975262020134,0.010099800139523408,1.0150975262020134,1.0099800139523407
2016-03-29,0.8663985133171082,0.8683570040780577,0.8470581689873524,0.849016659748302,261812000,0.01607801396180153,0.015950131603916517,1.607801396180153,1.5950131603916518
2016-03-30,0.8754564523696899,0.887452366287746,0.8690912711736475,0.8695809229457708,376700000,0.010454702903289093,0.010400430437496517,1.0454702903289093,1.0400430437496517
