Date,Close,High,Low,Open,Volume
2016-02-24,66.80142974853516,66.9117628076495,65.73944709080358,66.33250240955265,2366700
2016-02-25,67.38755798339844,67.4772038833468,66.53245742158677,67.00138455442898,2146400
2016-02-26,67.1944808959961,67.93924329268094,67.17379378236862,67.55996726666588,2372900
2016-02-29,66.58074951171875,67.3806811828485,66.55316493530462,67.19449186857813,3124000
2016-03-01,67.82889556884766,67.89095689628242,66.91172848115764,67.18756887926521,2666900
2016-03-02,68.11162567138672,68.24954849600506,67.62890893826702,67.64269859011995,2605000
2016-03-03,68.69776916503906,68.80120467791554,67.82197657376523,67.88404314270744,2541400
2016-03-04,69.23568725585938,69.8011577893047,68.62194504009136,68.64952961016417,3789700
2016-03-07,69.8563232421875,69.90459492196224,68.80123322216494,68.93225860779003,3349700
2016-03-08,69.38742065429688,70.0908089886887,69.21502098534374,69.33225149753899,2985100
2016-03-09,68.65641784667969,69.06328365526198,68.19438816235242,68.61504362456634,3442800
2016-03-10,68.87022399902344,69.00124417427168,68.16683037939374,69.00124417427168,2455200
2016-03-11,69.52532196044922,69.71840870254476,69.07708187417362,69.07708187417362,2315100
2016-03-14,69.84942626953125,70.06320010127192,69.2908532195154,69.34601709591334,2097100
2016-03-15,69.93910217285156,70.02185591477377,69.3667339623031,69.62878484777968,1796300
2016-03-16,70.11148071289062,70.42869540276757,69.44256930242912,69.78736856462831,2252200
2016-03-17,71.54583740234375,71.9802825209651,70.75279815238733,71.11828447997301,4641200
2016-03-18,72.40093994140625,72.69057528952867,71.60100847359317,71.6492801547438,4963700
2016-03-21,72.51126861572266,72.7319398805028,72.01475695466289,72.14578232666976,2789700
2016-03-22,72.31129455566406,72.62850921424719,71.93201330017409,72.03545412087306,2482600
2016-03-23,72.32508850097656,72.55265726777243,72.10441719229485,72.2285451322545,2210400
2016-03-24,72.70436096191406,72.74573518314338,71.93200884458378,71.94580375913912,1996700
2016-03-28,72.4492416381836,72.80093846725637,72.32511365505326,72.669913023613,1930900
2016-03-29,73.16639709472656,73.30431994636261,72.14579429871395,72.35267068433977,1988400
2016-03-30,72.9112777709961,73.51812277378181,72.86989826858235,73.34572308718373,2277700
2016-03-31,72.73192596435547,73.02845341290693,72.58711096779084,72.85605385587043,3303900
2016-04-01,72.37336730957031,72.62852067272036,72.00098871425443,72.3526801944105,2764400
2016-04-04,72.32508850097656,72.91814362953725,72.16648379288416,72.43542678592692,2796200
2016-04-05,71.66307830810547,72.22854889488586,71.53895036167957,71.99408791898098,2178700
2016-04-06,72.18026733398438,72.29060560958872,71.35275131182604,71.73202729647421,2411100
2016-04-07,71.71136474609375,72.02857950527378,71.31140151308783,71.64240593083206,2107700
2016-04-08,71.93203735351562,72.62853350048994,71.74584802297262,72.04927312882687,1735100
2016-04-11,71.62171173095703,72.62162760643815,71.58033749813487,72.13891068611343,1922500
2016-04-12,72.56646728515625,72.84230253249574,71.71825864204902,71.76653033645543,2555700
2016-04-13,72.78021240234375,73.20776528461437,72.73194072702432,72.80089951159236,2000900
2016-04-14,72.46300506591797,73.08364471183225,72.26991834523766,72.83538885346654,2092000
2016-04-15,72.78021240234375,73.0836373679047,72.4974745460314,72.60091535349245,2668400
2016-04-18,73.22157287597656,73.27674202163438,72.46301553744928,72.75954311883586,1333400
2016-04-19,73.67672729492188,73.79396307994782,73.21469739906372,73.27676402186815,2032000
2016-04-20,73.21466827392578,73.93185131384398,73.19398116162736,73.75255423855972,1952800
2016-04-21,72.40093994140625,73.14570753163193,72.35956571791104,72.95951826468483,2187300
2016-04-22,72.76641845703125,73.0974279930679,72.53885499105029,72.68367001893566,2166400
2016-04-25,72.45610046386719,72.62160259938547,72.00786047150457,72.46989011631953,1732100
2016-04-26,73.25605773925781,73.33880619972412,72.62162306210558,72.63541797966298,2216300
2016-04-27,73.41464233398438,73.6697956266437,72.71814650244595,73.2905144160985,2871900
2016-04-28,72.34577941894531,73.46982305284955,71.75961649907966,72.47679955316259,4210000
2016-04-29,72.45610046386719,72.71125375458881,71.97338370976469,72.15267549773532,2516700
2016-05-02,72.24235534667969,72.8216156816775,72.11822738043442,72.62852890334489,2905300
2016-05-03,71.98027801513672,72.11820084979284,71.13897239921612,71.84236044169876,2171900
2016-05-04,71.10450744628906,71.71824973950845,71.02865118432088,71.46999383874336,2524800
2016-05-05,70.43557739257812,71.32515992503437,70.33213658439148,71.23551403058892,3945400
2016-05-06,70.41493225097656,70.79421368664264,69.40122119676109,70.60112160770824,3658500
2016-05-09,70.81488037109375,70.945900524603,70.33905566389475,70.53214242588285,2476200
2016-05-10,71.4769058227539,71.49069548172339,70.81489170658769,70.81489170658769,2346300
2016-05-11,70.64935302734375,71.76650431438928,70.64935302734375,71.60100217375157,2646500
2016-05-12,70.73278045654297,71.1358175113754,69.98924913891014,70.96209519135292,3391700
2016-05-13,69.94752502441406,70.98290808690817,69.57922942351695,70.64935905452765,2838500
2016-05-16,70.63545989990234,70.84392339531213,69.96141679808902,70.05870082292994,2113900
2016-05-17,70.24633026123047,71.12189193298735,69.98922471034962,70.58682970676975,2465100
2016-05-18,70.39226531982422,70.7605556808066,69.52365397728731,70.07261168037768,3444600
2016-05-19,70.38530731201172,70.78139382919335,69.80854817073146,70.01006661653717,2475700
2016-05-20,70.53822326660156,71.15667439784978,70.42008804142623,70.6216066001544,2917000
2016-05-23,70.24633026123047,70.7397061432841,70.19074316742922,70.72580539364682,2562500
2016-05-24,70.86477661132812,71.12188212675947,70.5173321404582,70.53122758659696,2444600
2016-05-25,71.087158203125,71.3442637812801,70.9829237761185,70.9829237761185,1650500
2016-05-26,71.19139099121094,71.4346064339335,71.01766870445681,71.26088414717935,1835500
2016-05-27,71.55967712402344,71.79593685765808,71.30256626543625,71.44154195562336,1987700
2016-05-31,71.63609313964844,72.00438870475045,71.46237091711374,71.83761155397846,3200100
2016-06-01,71.49713134765625,71.64305740669498,71.10799519021963,71.62916195889332,1765400
2016-06-02,71.60831451416016,71.71254362426762,71.3581540467374,71.39289531624576,2229400
2016-06-03,71.6569595336914,71.74729320009514,70.84393532972724,71.30951501456262,2001900
2016-06-06,71.6500015258789,72.21285989039892,71.44153271597709,71.57356331568704,2172300
2016-06-07,72.17814636230469,72.5950788407598,71.65002906208336,71.74731313033675,1921000
2016-06-08,72.7479248046875,72.92859211189784,72.13641914464674,72.19896190605175,1908400
2016-06-09,72.9425048828125,73.03283855130752,72.34489987194947,72.39354189369028,1610900
2016-06-10,72.62981414794922,72.64371490031878,72.14339384668781,72.49778880994036,2640800
2016-06-13,72.01829528808594,72.78267212513954,71.99744946641084,72.58115367964301,2593700
2016-06-14,72.08084106445312,72.28930459149095,71.63610720995753,72.018298295234,1916700
2016-06-15,72.1920394897461,72.73405222444407,72.17119366173216,72.36576179197411,2829300
2016-06-16,72.41439056396484,72.50472423601123,71.51103793875205,71.88627337745734,2653000
2016-06-17,72.9772720336914,73.00506824191217,72.3379751493675,72.44220960479923,3417200
2016-06-20,73.72771453857422,74.14464683696977,73.17875164674705,73.18570202050182,3223800
2016-06-21,74.12381744384766,74.31838553944498,73.60960100525716,73.88755769964604,3688100
2016-06-22,73.62350463867188,74.19331353979995,73.28996080959297,74.02654162526049,3590700
2016-06-23,74.50599670410156,74.75615715908157,74.10295982645798,74.19329348458548,3040500
2016-06-24,72.55335235595703,73.35942072049264,72.12251933079978,72.69927838828896,3627400
2016-06-27,72.10863494873047,72.1850731689538,71.24697400444694,71.85152939123627,3609400
2016-06-28,72.7479248046875,72.99808524714383,72.05998093714163,72.58114764199536,3198400
2016-06-29,73.89448547363281,74.1307504641045,73.1787507317134,73.31773169716195,2728600
2016-06-30,74.85344696044922,74.86734240831588,73.74857064886959,74.17245338016701,2673000
2016-07-01,75.29818725585938,75.43716296252713,74.5893973677371,74.77007002767188,2793400
2016-07-05,75.36073303222656,75.40242999008532,74.72838660519497,75.18701072896963,2823100
2016-07-06,74.85344696044922,75.38850917942753,74.13076173498449,75.26342894229742,3267500
2016-07-07,74.94379425048828,75.19395477022822,74.7214299331176,74.8326147425947,2343800
2016-07-08,76.10425567626953,76.3335703630301,75.35377944022743,75.36072451443226,2445700
2016-07-11,76.44473266601562,76.65319616404547,75.79153537537547,75.80543082127808,2239500
2016-07-12,76.63932037353516,76.95201835156728,76.3474682204941,76.7852464500557,2370400
2016-07-13,76.98676300048828,77.06320122459753,76.42390453348658,76.66711465493282,1792800
2016-07-14,77.48016357421875,77.70947833520448,77.1257685164758,77.38982986606607,2514500
2016-07-15,77.1535415649414,77.68860917994327,76.93117724874912,77.68860917994327,2280500
2016-07-18,77.06318664550781,77.39673037708077,76.86861858515991,77.1535203016459,1964400
2016-07-19,76.88252258300781,76.98675699881123,76.63236210571264,76.85472638535472,1431900
2016-07-20,76.84777069091797,77.09793115089629,76.66710337105314,76.92420890377701,1329300
2016-07-21,76.36137390136719,76.78525673825712,76.15290502035828,76.69492305066466,1198600
2016-07-22,76.68795776367188,76.76439598507423,76.13899476522894,76.27797045782441,2012400
2016-07-25,76.50727081298828,76.72963506050228,76.37524552018994,76.57675864628982,1323600
2016-07-26,76.69490814208984,76.73659978955372,76.31271703506152,76.61151954557926,1404100
2016-07-27,75.60392761230469,76.77134137975409,75.50664357348244,76.51423053339103,4763800
2016-07-28,75.55525970458984,75.74982771556742,75.19391456856235,75.23560619903448,4481700
2016-07-29,75.11748504638672,75.35375001668058,73.6304233033685,74.35310835723607,3993900
2016-08-01,75.05497741699219,75.43716326264062,74.79091615105622,75.14531109652725,2834700
2016-08-02,74.67276763916016,75.13834197393182,74.29752696138564,74.98547085476329,2440300
2016-08-03,75.24954223632812,75.30513463741813,74.63109135355549,74.63109135355549,2335000
2016-08-04,74.93682861328125,75.7429024130791,74.89513696900978,75.31901969104445,2196000
2016-08-05,75.59698486328125,75.68037346279012,75.00633019611345,75.09666386939412,2413000
2016-08-08,75.71511840820312,76.02782169533864,75.43716169794376,75.80545208586452,2037000
2016-08-09,76.19459533691406,76.43780547583869,75.74291633514925,75.79155836293417,1790400
2016-08-10,76.35442352294922,76.43781213566741,76.01392929878836,76.17375614776893,1519500
2016-08-11,77.06318664550781,77.1535203016459,76.36829768621844,76.39609388077986,2786800
2016-08-12,76.91624450683594,77.02121190590903,76.71329863673587,76.95823146646516,1700600
2016-08-15,76.87425994873047,77.50409110226451,76.84626685978053,77.0072257864587,1548800
2016-08-16,76.84624481201172,76.95821713568576,76.51733278513709,76.51733278513709,1267300
2016-08-17,77.14718627929688,77.19617285042119,76.64332135394059,76.84626724549442,1542700
2016-08-18,77.32212829589844,77.34312177500388,76.95822886675562,77.0002158249665,1833400
2016-08-19,77.37810516357422,77.49707175695914,77.03519925476232,77.27313244153217,1613300
2016-08-22,76.86026000976562,77.24515293940473,76.7482876628002,77.24515293940473,2061500
2016-08-23,76.58731842041016,77.14716402330303,76.55932533939537,76.86024428638646,2150000
2016-08-24,76.727294921875,76.81826845030952,76.32140316891717,76.60132869989276,2774100
2016-08-25,76.5103530883789,76.76228552548426,76.2934080047333,76.76228552548426,1845000
2016-08-26,76.24442291259766,76.85326053722865,75.99249047062175,76.43337491364727,1922900
2016-08-29,76.3634033203125,76.53835612776811,76.21644360274611,76.45437685810047,1924600
2016-08-30,76.54534149169922,76.68530692486371,76.30740826402261,76.48236105112672,1360100
2016-08-31,76.43335723876953,76.56632303549111,76.05545866319306,76.32138491750207,2272800
2016-09-01,76.62931060791016,76.97921613580016,76.37737820069859,76.63631021342566,2739200
2016-09-02,76.69230651855469,77.27315109347325,76.41238631105557,77.1821775599496,1920300
2016-09-06,76.62931060791016,76.65030408532202,76.11145192159066,76.64330447980652,1789600
2016-09-07,76.61531829833984,76.74128450451431,76.3004001133363,76.545332920027,1517800
2016-09-08,76.2374038696289,76.60130320137004,76.2374038696289,76.44034967855261,2524900
2016-09-09,75.32067108154297,76.27941426550082,75.30667720796149,75.88752173559584,3533700
2016-09-12,75.9645004272461,76.20943325533851,74.95677068979705,75.12472386632682,2718400
2016-09-13,74.78182983398438,75.41865528859222,74.55089084246387,75.39766180556964,3023600
2016-09-14,74.78182983398438,75.11773624061777,74.22897831146683,74.22897831146683,1955300
2016-09-15,74.9357681274414,75.1037212836142,74.46689600776111,74.62084995309101,2134200
2016-09-16,74.78182983398438,75.01976309375502,74.29196409967064,74.61387663066768,3618600
2016-09-19,74.96376037597656,75.38364593130437,74.84478844167383,74.99175345821635,2168900
2016-09-20,75.82452392578125,76.08345592860464,75.29266604877338,75.29266604877338,3242400
2016-09-21,76.74129486083984,76.90924804535969,76.04847796381647,76.39138927859447,2937500
2016-09-22,76.74827575683594,77.4830794871842,76.63630876637531,76.99320855390717,2693800
2016-09-23,76.4263687133789,76.9302335538591,76.41936910750142,76.650308049244,1651600
2016-09-26,76.16743469238281,76.4753532733083,76.02047500761421,76.34238746079325,2360800
2016-09-27,76.98621368408203,77.14017296650105,75.93649712846266,76.1814299236136,2466000
2016-09-28,76.45436096191406,76.83225958814282,76.04147498495024,76.81126610987481,2752700
2016-09-29,75.72654724121094,76.65729714734148,75.71954763629293,76.53133095448823,2473400
2016-09-30,76.53132629394531,76.83224521748443,76.02046194872446,76.15342773839849,2952500
2016-10-03,76.40538024902344,76.53134646741007,75.79654263696543,76.53134646741007,1445300
2016-10-04,75.94347381591797,76.5663104067537,75.7335337568699,76.41235115997183,1742000
2016-10-05,76.39137268066406,76.65029933822066,75.85251521117056,75.94348872069932,3019100
2016-10-06,76.3634033203125,76.60133657566686,76.03449118803421,76.21644360274611,1861600
2016-10-07,76.13943481445312,76.53132724471821,75.91549552013966,76.30738795040475,1443000
2016-10-10,76.31439971923828,76.7062922119697,76.25141394625801,76.47535327626663,1307700
2016-10-11,76.06946563720703,76.58033009750456,75.78954546408873,76.20943106290125,1944400
2016-10-12,76.0974349975586,76.32137426971704,75.88749493317258,76.30038079719178,1483900
2016-10-13,75.78955078125,76.08347018712574,75.13172658217394,75.7125711265013,2088600
2016-10-14,75.8735122680664,76.32139091003408,75.86651800178863,76.07645811194779,1566000
2016-10-17,75.60060119628906,76.11845997641586,75.51662727143021,75.79654747314052,1759900
2016-10-18,75.67057037353516,76.25841445875723,75.61458954471841,75.8945097062067,1692300
2016-10-19,75.6146011352539,75.95050751618298,75.43964833793878,75.74056736288622,1991400
2016-10-20,75.15971374511719,75.51661890362638,75.01275405376283,75.51661890362638,1946100
2016-10-21,74.99175262451172,75.03373957783737,74.4528951408718,74.69782793382883,2816400
2016-10-24,75.89452362060547,75.94351019176054,75.4046579090548,75.45364448020987,1808300
2016-10-25,75.46761322021484,76.09044990194062,75.42562627010477,75.86651060279678,2242500
2016-10-26,76.00648498535156,76.30740397582548,75.29267466416455,75.29967427021326,3310100
2016-10-27,75.63558959960938,76.45436735534047,74.08900761462779,76.45436735534047,3532000
2016-10-28,75.36963653564453,75.90149434805963,74.87277140608413,75.78952737336549,2397500
2016-10-31,75.4116439819336,75.71955722858868,75.25068508323389,75.63558331547132,2328700
2016-11-01,74.76781463623047,75.60059154567865,74.29194821841428,75.59359193978874,2906600
2016-11-02,74.80980682373047,75.17370624245376,74.59986136041728,74.82380069635505,2568900
2016-11-03,75.21569061279297,75.69855658491576,74.655839662375,75.03373825303699,2245500
2016-11-04,74.8377914428711,75.61458209447468,74.80279875656544,75.15270426308474,2559300
2016-11-07,76.83927154541016,76.83927154541016,75.5516161669289,75.5516161669289,3615400
2016-11-08,78.39984893798828,78.99468739817516,76.63632703944877,76.70630709256444,5834300
2016-11-09,79.42166900634766,79.42166900634766,77.68806440711565,77.75149178504418,6744000
2016-11-10,79.85154724121094,80.41532345564002,79.50623713257157,79.56966451056485,4532600
2016-11-11,80.4999008178711,80.55627414458392,79.63309572876145,79.72470708916772,3092600
2016-11-14,79.56964874267578,80.86632625171123,79.52031336036394,80.6971955715256,3396800
2016-11-15,79.75993347167969,79.86564218074925,79.03407524680678,79.64717608158729,3690800
2016-11-16,79.49918365478516,79.90792111675681,79.18206291365743,79.75993107912599,2297800
2016-11-17,79.97842407226562,80.02775410471747,79.28780361793967,79.57673512899473,1621400
2016-11-18,80.40123748779297,80.5562762375618,79.80927721766024,80.14754406957124,1992400
2016-11-21,80.83110809326172,80.85225413797801,80.0700171571052,80.40122991903185,1942500
2016-11-22,80.78176879882812,81.04251622136572,80.61968677726351,81.00023488992592,1987300
2016-11-23,81.521728515625,81.57105853034304,80.93681164356234,80.93681164356234,1855400
2016-11-25,81.93047332763672,82.02208468414905,81.58515781713956,81.59925518064536,1077600
2016-11-28,81.52879333496094,82.0784722867876,81.35965721396087,81.93048221333962,2659100
2016-11-29,81.94457244873047,82.0855192132152,81.58516492000606,81.7049710139604,2772400
2016-11-30,81.69086456298828,82.4237715270818,81.69086456298828,82.0714127199158,3353600
2016-12-01,82.05026245117188,82.28282052706669,81.66266565801385,81.7754230438664,2485200
2016-12-02,81.993896484375,82.4590127083545,81.74724638525053,82.23350327821657,2088700
2016-12-05,82.14189147949219,82.41673094596923,82.00095009340062,82.38854697000632,2310000
2016-12-06,82.12781524658203,82.25466466902644,81.76840765356117,82.09962588864214,1755400
2016-12-07,83.59361267089844,83.7134133854536,81.93752183088037,81.93752183088037,2539300
2016-12-08,83.8473129272461,84.0516763254907,83.2623959555273,83.8614049153229,2157800
2016-12-09,84.28422546386719,84.4181235308779,83.46675582836644,83.79797396682325,3196800
2016-12-12,84.65773010253906,84.87619623202491,84.09395920352848,84.15033790640025,2760200
2016-12-13,84.67887115478516,84.86914254504522,84.11509491245306,84.7986718588959,3123400
2016-12-14,82.63517761230469,84.50972341314858,82.40261954113981,84.46039340198342,4983900
2016-12-15,82.6492919921875,83.07212154197136,82.05733169780399,82.59996196765553,3045700
2016-12-16,81.61333465576172,82.82544965613152,81.10593717871687,82.71974095231919,5543300
2016-12-19,82.43787384033203,82.66338327539651,81.78952951002373,81.93047626729468,2209900
2016-12-20,82.81841278076172,82.99459218670634,82.52948135082829,82.58586005110708,2074900
2016-12-21,81.81771087646484,82.74793787739131,81.76133217905875,82.48014712956514,3028400
2016-12-22,81.95866394042969,82.26873604693816,81.59925643745987,82.19826535803028,1969700
2016-12-23,81.7260971069336,82.12778590506917,81.66266973008673,81.97274718007503,1229800
2016-12-27,81.83885192871094,82.29691943829468,81.79657059374179,81.95865800540442,990800
2016-12-28,81.1834716796875,81.94456803722326,81.13414165891587,81.87409734705936,1541700
2016-12-29,81.02842712402344,81.39487788821975,80.71130099721927,81.20460651339188,1412300
2016-12-30,80.788818359375,81.34554586119005,80.59149830841638,81.21164780808178,1734000
2017-01-03,81.09891510009766,81.79658412534664,80.78883758817837,81.40898723544753,2390700
2017-01-04,81.12005615234375,81.64154575310222,81.01434742036813,81.25395423795085,1830800
2017-01-05,81.162353515625,81.73317863034418,80.93684401862808,81.04255277147018,1856200
2017-01-06,81.32441711425781,81.50764520695991,80.7042621471335,81.04252898161667,1767000
2017-01-09,80.88043975830078,81.17642524810095,80.69016836452884,81.04252717834775,1965200
2017-01-10,80.28144073486328,80.90863907055991,79.92203857164576,80.78178966690388,2892600
2017-01-11,80.46466064453125,80.66902940606691,80.08411247235126,80.08411247235126,2302700
2017-01-12,80.2743911743164,80.48580324622476,79.84451297189632,80.48580324622476,1917000
2017-01-13,80.50695037841797,80.76064918632879,80.35896030323157,80.47876102458682,1788000
2017-01-17,80.38713073730469,80.41532008450125,79.92201994998207,80.11934000378974,2474700
2017-01-18,81.01435089111328,81.35966107889566,80.35191449381799,80.59857000451794,2040000
2017-01-19,80.52808380126953,81.14823877659525,80.3448610827133,81.02138938405763,1848000
2017-01-20,81.01435089111328,81.04254024595241,80.56333196682661,80.647900031344,2372900
2017-01-23,80.6619644165039,81.07070185693944,80.43645503153392,81.03546383130718,1689500
2017-01-24,81.7824935913086,81.93048366738302,80.44352884742689,80.76064967093356,2157200
2017-01-25,82.44493865966797,82.54359872721832,81.65565811926506,81.90935697198611,2045000
2017-01-26,82.40264129638672,82.7056701239952,82.12780182211036,82.43083064971884,1796400
2017-01-27,83.2201156616211,83.29059173715272,82.16303904748305,82.45197590276757,2283800
2017-01-30,82.47309875488281,83.1002969802941,81.93046857589508,83.09325367551854,2910300
2017-01-31,76.90583801269531,78.79448159861245,76.58871720926162,78.79448159861245,12755500
2017-02-01,74.24200439453125,76.49710413213386,72.74800639655993,75.961517205175,14684600
2017-02-02,74.0658187866211,74.4886482718893,73.57956729801853,74.19971685130733,4353400
2017-02-03,75.36954498291016,75.54572438247429,74.22790591473846,74.48864798508947,4859700
2017-02-06,74.74235534667969,75.40479168572936,74.52389458659701,75.13700090315804,3444300
2017-02-07,74.48159790039062,75.04536870173628,74.21380179642595,74.96784934285893,3589500
2017-02-08,74.81281280517578,74.98194350069629,74.35474535226354,74.5661573775222,3398500
2017-02-09,75.02425384521484,75.41185077293959,74.71417630303505,74.81284173819495,2416000
2017-02-10,75.64439392089844,75.75715133154048,74.88330290534165,75.05243364473546,4012800
2017-02-13,76.46186828613281,76.48300895628343,75.77829127622691,75.86990801563856,3877700
2017-02-14,76.80718231201172,77.05383243713922,75.841722482717,76.58872154069442,5878800
2017-02-15,76.82833099365234,76.93403973731988,76.30684133521456,76.72262762655485,2843000
2017-02-16,76.13948822021484,76.78569817567562,75.74182055531591,76.76439532474397,5150000
2017-02-17,75.9122543334961,76.01877401376173,75.56429510125663,75.95486003847594,2919000
2017-02-21,76.49455261230469,76.60107228816099,75.69921183943549,75.91225119114809,3822500
2017-02-22,75.00331115722656,75.8625606883065,74.7334605254742,74.87548859950624,5234400
2017-02-23,74.6269302368164,75.33705425277766,74.48490760075067,75.27314569189296,3976300
2017-02-24,75.40096282958984,75.40806558622917,74.39968543826635,74.46359941238839,2717400
2017-02-27,75.79154205322266,75.81994224747397,75.0956181021015,75.37256604749243,2776200
2017-02-28,75.10271453857422,75.97616401042693,74.90388068865055,75.75602730769944,3793900
2017-03-01,75.89097595214844,76.25313539688797,75.76315337817633,75.96198728928455,3386200
2017-03-02,75.23764038085938,75.97617003760335,75.17373181737808,75.97617003760335,2490900
2017-03-03,75.22344970703125,75.69923157638142,75.10272990456637,75.3654723666585,2732500
2017-03-06,75.34416198730469,75.53589851825782,74.72635752000747,74.93228873056212,2481900
2017-03-07,75.0174789428711,75.55007180099513,74.92516479787623,75.2731239481958,2186500
2017-03-08,75.08141326904297,75.3512584399417,74.7334486065228,75.01749929146769,2269800
2017-03-09,75.20214080810547,75.44358039363789,75.00330693347482,75.36546631177346,2301000
2017-03-10,75.79154205322266,75.87675347160969,75.0956181021015,75.46488022335056,2957100
2017-03-13,76.33123016357422,76.3383329208345,75.49328359480032,75.64951174762845,2644500
2017-03-14,75.86254119873047,76.28151171940041,75.585593297789,76.11818624849424,2748900
2017-03-15,76.50875854492188,76.89932891358956,75.8767486158532,76.18920491078735,3253800
2017-03-16,76.55137634277344,76.63658776313588,76.1892115527831,76.55137634277344,2409400
2017-03-17,76.7999038696289,77.38220527367055,76.44484190575436,76.62947564395749,4412200
2017-03-20,76.06847381591797,76.83540350732848,75.93354854175358,76.72888925700435,2370900
2017-03-21,75.63530731201172,76.79280745948441,75.53589038733632,76.34543129844513,3088500
2017-03-22,75.6424331665039,76.10401501525456,75.18795407728365,75.95488957202461,2282200
2017-03-23,75.02460479736328,75.90515707692094,74.82577093596151,75.64951199288544,2414200
2017-03-24,74.59851837158203,75.15951148873567,74.42098739536962,75.05299723726057,2526900
2017-03-27,74.40678405761719,74.54881209342673,73.67535728109871,74.19375013062626,2148400
2017-03-28,75.4080810546875,75.64241789369545,74.2079695738115,74.36419774502814,3191600
2017-03-29,75.29444885253906,75.5216883218606,74.88967837850332,75.02460367578733,1889300
2017-03-30,75.74180603027344,75.86962311135176,74.81154018140296,75.13819647461486,1721600
2017-03-31,76.19630432128906,76.48034957568183,75.61400288127837,75.61400288127837,2478100
2017-04-03,75.55718994140625,76.50165610240508,75.329950492381,76.45194764223756,2645900
2017-04-04,75.72050476074219,75.77021321391405,75.06008935842164,75.48616800596913,2138600
2017-04-05,75.79862976074219,76.53715932720799,75.65660713626701,75.94065780303322,2622900
2017-04-06,75.7489242553711,75.9406607654897,75.63530723492191,75.81993557037885,2824600
2017-04-07,74.555908203125,75.69920813792544,74.49910240755297,75.49327155275726,3212200
2017-04-10,75.57138061523438,75.89803694387061,74.82575380567835,74.88255959749084,3687700
2017-04-11,75.09561157226562,75.38676500728191,74.72634948312522,75.37966225042842,3029400
2017-04-12,74.0162353515625,74.80446809713531,73.98072698038335,74.6056342212923,3036000
2017-04-13,73.66828155517578,74.2505831711137,73.6398759375913,73.9807379307875,2840900
2017-04-17,74.47069549560547,74.47069549560547,73.79607453853754,73.89549145131548,1723800
2017-04-18,73.92390441894531,74.37838332770644,73.54043682383761,74.22215518697931,3042300
2017-04-19,74.1795425415039,74.62691865169474,74.0872283841737,74.26475936060402,2047100
2017-04-20,74.93938446044922,75.08850984952983,74.25766607415953,74.38548861020236,2424700
