Date,Close,High,Low,Open,Volume,daily_return,log_return,daily_return_pct,log_return_pct
2016-02-25,9.895347595214844,9.903379717233406,9.710613384699814,9.750773228807308,103054600,0.01566375812536469,0.015542347654333441,1.566375812536469,1.5542347654333442
2016-02-26,10.2005615234375,10.401359981638967,9.959603220398673,10.031890787908853,160314400,0.030844184631801053,0.030378063285454077,3.0844184631801053,3.0378063285454076
2016-02-29,10.055987358093262,10.329072623351106,10.047955235766027,10.200561730056746,123661100,-0.014173157527853197,-0.01427455595583337,-1.4173157527853197,-1.427455595583337
2016-03-01,10.594124794006348,10.61018903602503,10.136304620266976,10.152368862285659,153558200,0.053514132103595236,0.052131368603643466,5.3514132103595236,5.213136860364346
2016-03-02,10.811811447143555,10.892436747769622,10.58606168185036,10.642498930948696,139622500,0.020547865667994047,0.020339606301060142,2.0547865667994047,2.033960630106014
2016-03-03,10.88437271118164,10.924685356484487,10.682810253567165,10.787622823794663,105082700,0.006711295733635492,0.00668887524620149,0.6711295733635492,0.668887524620149
2016-03-04,10.916627883911133,11.198815766813391,10.876315219367935,11.094003146561127,171410900,0.002963438829722831,0.00295905650058226,0.2963438829722831,0.295905650058226
2016-03-07,10.908561706542969,10.981124325721062,10.779561836404081,10.844061771473525,97650300,-0.0007388891014643573,-0.0007391622145583015,-0.07388891014643573,-0.07391622145583016
2016-03-08,10.52962589263916,10.86018828701735,10.521563207678726,10.803750261194274,125894800,-0.03473746806387157,-0.03535516082325886,-3.473746806387157,-3.535516082325886
2016-03-09,10.594124794006348,10.698937381497798,10.481249522346353,10.618312077612103,92253800,0.006125469415990903,0.006106784989973197,0.6125469415990903,0.6106784989973196
2016-03-10,10.69893741607666,10.803749235006977,10.48124955622165,10.666686679298243,123016200,0.009893466813758023,0.009844846887710432,0.9893466813758023,0.9844846887710432
2016-03-11,11.118186950683594,11.158499602583365,10.779561904965322,10.835999156285073,120400600,0.03918609094553194,0.03843780189816442,3.9186090945531937,3.843780189816442
2016-03-14,10.997247695922852,11.077872215661593,10.876309762965132,11.06174761927374,87746800,-0.010877605791050904,-0.010937199496842114,-1.0877605791050904,-1.0937199496842114
2016-03-15,10.940813064575195,10.96500111997527,10.795688576674623,10.892438491574996,80404000,-0.0051317050327582825,-0.005144917451904928,-0.5131705032758282,-0.5144917451904928
2016-03-16,10.731186866760254,11.134311830263046,10.553811667527068,10.8924366983814,149645400,-0.019160020062282346,-0.01934595205172241,-1.9160020062282346,-1.934595205172241
2016-03-17,10.803750991821289,10.868250938066788,10.521563919222233,10.65862649721892,122212300,0.006761985040611096,0.006739225362560443,0.6761985040611096,0.6739225362560444
2016-03-18,11.118186950683594,11.190749570323208,10.924687144244547,11.029499731624002,146616200,0.029104332291658652,0.02868884363790882,2.910433229165865,2.8688843637908823
2016-03-21,11.158499717712402,11.311686873832203,11.061749813494652,11.126249749639818,104695700,0.003625840004995551,0.003619282493336519,0.3625840004995551,0.36192824933365186
2016-03-22,11.094000816345215,11.158500758506527,10.989188218108092,11.021438189188748,83252100,-0.005780248510004027,-0.005797018801951123,-0.5780248510004027,-0.5797018801951123
2016-03-23,10.981122970581055,11.150435471469079,10.96499837325351,11.102060910586662,95789700,-0.010174674369759606,-0.010226790177983048,-1.0174674369759606,-1.0226790177983047
2016-03-24,11.029496192932129,11.037558105605601,10.69893393743103,10.81180840385601,94836500,0.004405125275499522,0.0043954511113515156,0.4405125275499522,0.43954511113515154
2016-03-28,10.981122970581055,11.077872861245671,10.91662304347131,11.069810178132007,54498500,-0.004385805253921959,-0.004395451111351424,-0.43858052539219594,-0.4395451111351424
