Date,Close,High,Low,Open,Volume,daily_return,log_return,daily_return_pct,log_return_pct
2016-02-26,43.999595642089844,44.43546209480678,43.693723116631794,44.076062314946064,20947500,0.009296649593961703,0.009253701722798428,0.9296649593961703,0.9253701722798429
2016-02-29,43.051395416259766,44.053125218775826,43.043749915377745,43.90018894798469,19554100,-0.021550203177845395,-0.02178579972470634,-2.1550203177845395,-2.1785799724706343
2016-03-01,45.26895523071289,45.26895523071289,43.334317178599775,43.403138341196936,23958100,0.05150959203556016,0.050226838359200394,5.150959203556016,5.02268383592004
2016-03-02,45.69717025756836,45.80422766127122,45.08542825006051,45.26895231082086,20943100,0.009459352986457725,0.009414893459333544,0.9459352986457725,0.9414893459333544
2016-03-03,45.850120544433594,45.850120544433594,45.19249659088158,45.55954482492396,15790600,0.003347040659260614,0.0033414517859917977,0.3347040659260614,0.33414517859917975
2016-03-04,45.918941497802734,46.30128073245058,45.52130834372695,45.957174837864144,18459000,0.0015009983082256984,0.0014998729362452631,0.15009983082256984,0.1499872936245263
2016-03-07,45.834815979003906,45.91893105822573,45.360716252590926,45.52894641103458,12832400,-0.001832043946458417,-0.001833724191471379,-0.1832043946458417,-0.1833724191471379
2016-03-08,44.94779586791992,45.49836525486955,44.87132919396209,45.27660781656855,14132900,-0.019352540031802756,-0.01954225202920058,-1.9352540031802756,-1.954225202920058
2016-03-09,45.20779037475586,45.528956849325176,44.87133289774612,45.23073271245023,13238800,0.005784366103288807,0.0057677008919203255,0.5784366103288807,0.5767700891920325
2016-03-10,44.81779861450195,45.62835579959312,44.20605651716435,45.567183048367575,21139200,-0.008626649456233482,-0.008664074386602594,-0.8626649456233482,-0.8664074386602595
2016-03-11,45.37601089477539,45.506004806914234,44.84838391259782,45.41424422675645,21055000,0.012455147230118868,0.012378219985344692,1.2455147230118868,1.2378219985344692
2016-03-14,45.20779037475586,45.353081151091665,44.81015721991697,45.23073271245023,13436100,-0.00370725669141847,-0.0037141455987420788,-0.370725669141847,-0.3714145598742079
2016-03-15,45.26895523071289,45.276600730105386,44.680152598940744,44.76426767733907,10910500,0.001352971588524765,0.001352057147180931,0.1352971588524765,0.1352057147180931
2016-03-16,45.05484390258789,45.68952828987867,44.71074100221851,45.10072565057804,17423900,-0.004729760760631252,-0.004740981473897734,-0.4729760760631252,-0.47409814738977335
2016-03-17,44.92484664916992,45.21542519745243,44.34369246962089,44.940140564028574,19405700,-0.002885311370715904,-0.002889481905695412,-0.2885311370715904,-0.2889481905695412
2016-03-18,46.247737884521484,46.622431491668124,45.62070198441149,45.918926020193574,29570200,0.029446761291860968,0.029021532978900224,2.944676129186097,2.902153297890022
2016-03-21,46.232444763183594,46.50772939078567,45.850105650850914,46.04892362279283,12684400,-0.0003306782566550037,-0.00033073294276572,-0.03306782566550037,-0.033073294276572004
2016-03-22,46.0642204284668,46.32421115785151,45.5901177991666,45.87305086030204,12042700,-0.003638664050289675,-0.003645300090763675,-0.3638664050289675,-0.3645300090763675
2016-03-23,45.834815979003906,46.270682374047745,45.77364323221652,46.14068846398943,11658700,-0.004980100549387023,-0.004992542575678335,-0.4980100549387023,-0.4992542575678335
2016-03-24,45.48306655883789,45.50600597521221,45.016612312451244,45.34542422655933,12921200,-0.007674284551009158,-0.007703883403280804,-0.7674284551009158,-0.7703883403280803
2016-03-28,45.421897888183594,45.68953415997093,45.25366770762208,45.52130397940941,11159700,-0.0013448668984350487,-0.00134577204354645,-0.13448668984350487,-0.13457720435464499
2016-03-29,45.13895797729492,45.368363795123024,44.75661883693629,45.368363795123024,15933400,-0.0062291521059995025,-0.006248634220821119,-0.6229152105999503,-0.6248634220821119
2016-03-30,45.65895080566406,46.05658396064645,45.40660842706991,45.46778118790427,13307100,0.011519823488851832,0.011453975544202804,1.1519823488851832,1.1453975544202804
2016-03-31,45.28425598144531,45.82717694775916,45.20014089035116,45.46013166418008,14904700,-0.008206382704971538,-0.008240240423685022,-0.8206382704971538,-0.8240240423685022
2016-04-01,45.78129577636719,45.926586541749494,44.779568922078575,45.13132029202699,15417500,0.010975995611488765,0.010916196543293412,1.0975995611488765,1.091619654329341
2016-04-04,45.60411071777344,45.88913558327469,45.41922789722957,45.78899059970456,12305000,-0.00387024996975327,-0.0038777587673780767,-0.387024996975327,-0.38777587673780767
2016-04-05,44.95703125,45.31909189677355,44.84147910442155,45.13420905157066,12886600,-0.014189060099822348,-0.01429068728797934,-1.4189060099822348,-1.429068728797934
2016-04-06,45.303672790527344,45.3575963272677,44.641180266445964,44.81835802125176,12167900,0.007710507809105982,0.007680933767076883,0.7710507809105982,0.7680933767076883
2016-04-07,44.1558723449707,45.01094990105012,43.96328741571364,44.87999062107665,19226800,-0.025335704035824635,-0.025662179104833226,-2.5335704035824635,-2.5662179104833225
2016-04-08,44.47941589355469,45.12650136379187,44.440896557385145,44.456303704130406,13547700,0.007327305098997483,0.007300590815422796,0.7327305098997483,0.7300590815422796
2016-04-11,44.833778381347656,45.35760969718697,44.61037912693699,44.61037912693699,17627800,0.00796688716958438,0.00793531907942859,0.796688716958438,0.793531907942859
2016-04-12,45.665740966796875,45.75047881230875,44.83377553705303,44.94162263548158,17779200,0.01855660208632659,0.018386529108467782,1.855660208632659,1.8386529108467782
2016-04-13,47.59929275512695,47.88431763321271,46.51311385033286,46.590146648103214,37516800,0.0423414084036422,0.041469536886932376,4.23414084036422,4.146953688693237
2016-04-14,48.2155647277832,48.46207321094431,47.46063213077569,47.52225778225951,24249900,0.012947082550714306,0.012863985551349913,1.2947082550714306,1.2863985551349912
2016-04-15,47.66091537475586,48.454367246674906,47.337374118359634,48.43896010037804,19290700,-0.011503533271025601,-0.011570210754207217,-1.15035332710256,-1.1570210754207217
2016-04-18,47.96906280517578,48.20786921654194,47.39901002326861,47.483747876934444,13813100,0.0064654115011633095,0.006444600381693863,0.646541150116331,0.6444600381693864
2016-04-19,48.777915954589844,48.90117020518096,48.18475395530351,48.18475395530351,19255600,0.01686197524223454,0.016721390296703522,1.686197524223454,1.6721390296703522
2016-04-20,49.486629486083984,49.540553039588005,48.64696188477475,48.901172502920375,14594400,0.014529393427835657,0.014424853178785476,1.4529393427835657,1.4424853178785475
2016-04-21,48.993614196777344,49.81017844949524,48.79332712503801,49.50204132831264,15395800,-0.00996259584511161,-0.010012554592587531,-0.996259584511161,-1.001255459258753
2016-04-22,49.27864456176758,49.59448086600937,49.02443098310638,49.02443098310638,12444700,0.005817704402158341,0.005800846909576004,0.5817704402158341,0.5800846909576004
2016-04-25,48.993614196777344,49.26323491246546,48.646963608713634,48.993614196777344,10687200,-0.005784054482930623,-0.005800846909575955,-0.5784054482930623,-0.5800846909575954
2016-04-26,49.24782180786133,49.35566890565114,48.785619120586944,49.155381858129054,12048000,0.005188586619941704,0.005175172285335804,0.5188586619941704,0.5175172285335804
2016-04-27,49.38648986816406,49.79476906165479,48.993614886197186,49.1939048993683,15284100,0.0028157196645923754,0.0028117629515672098,0.28157196645923754,0.281176295156721
2016-04-28,48.993614196777344,49.62529265044963,48.80102923069156,49.02442849661828,12852500,-0.007955124416322956,-0.007986935236902953,-0.7955124416322956,-0.7986935236902952
2016-04-29,48.68547821044922,49.00131742558377,48.3003082925479,48.60074035833281,16376400,-0.006289309155485645,-0.006309170178848378,-0.6289309155485645,-0.6309170178848378
2016-05-02,49.139976501464844,49.30174715404691,48.6392544564863,49.06294075836877,10247300,0.009335397488569264,0.009292091972936704,0.9335397488569264,0.9292091972936704
2016-05-03,48.19245910644531,48.46207686189824,47.6069992108716,48.45437475686236,19120300,-0.019282007491218223,-0.0194703301540336,-1.9282007491218223,-1.94703301540336
2016-05-04,47.42981719970703,47.96135055840554,47.19871586716911,47.56847858695236,17030200,-0.015824922008104925,-0.01595147296811027,-1.5824922008104925,-1.595147296811027
2016-05-05,47.175601959228516,47.76105880644704,47.03694058566918,47.4529217677346,14033900,-0.005359819107211061,-0.005374234469872201,-0.5359819107211061,-0.5374234469872201
2016-05-06,47.45293426513672,47.514562864555,46.674892298467704,46.759630153361165,11057900,0.0058787232041657145,0.005861510935408859,0.5878723204165714,0.5861510935408859
2016-05-09,47.152496337890625,47.676327613485256,47.029242092963244,47.27575058281801,11197100,-0.006331282393780668,-0.00635140996267907,-0.6331282393780668,-0.635140996267907
2016-05-10,47.79187774658203,47.96135048960654,47.26034145003312,47.41440998437502,11897200,0.013559863386864102,0.013468751161509617,1.3559863386864102,1.3468751161509618
2016-05-11,47.614707946777344,48.22327420464964,47.614707946777344,47.73796220720111,11254000,-0.0037071110857819223,-0.0037139994513101255,-0.3707111085781922,-0.37139994513101254
2016-05-12,47.583892822265625,48.1924620082032,47.27575570724036,47.96906274674055,11071700,-0.0006471765939667362,-0.000647386103136456,-0.06471765939667362,-0.0647386103136456
2016-05-13,47.14480209350586,48.06921055389097,47.006140677517415,47.52997204044853,15122300,-0.009227717673286007,-0.009270556801929328,-0.9227717673286007,-0.9270556801929328
2016-05-16,47.499149322509766,47.753362852979414,46.99072520018345,47.15249584396615,10951300,0.007516146282703806,0.007488040797335558,0.7516146282703806,0.7488040797335558
2016-05-17,47.499149322509766,47.884319201199794,47.106277339235646,47.32197153094591,12180900,0.0,0.0,0.0,0.0
2016-05-18,49.33256149291992,49.43270355110965,47.52226119991157,47.52996624353425,24007100,0.038598842222660634,0.03787253767939609,3.8598842222660634,3.7872537679396094
2016-05-19,48.83183288574219,49.471216244303015,48.454368080120624,48.93967997306263,16076200,-0.010150063001484244,-0.01020192613210519,-1.0150063001484244,-1.020192613210519
2016-05-20,48.924278259277344,49.44811248471211,48.81643115998106,49.19389894613111,11862000,0.0018931374898718545,0.0018913477635367645,0.18931374898718545,0.18913477635367645
2016-05-23,48.88576126098633,49.2016004501888,48.65465991694285,48.87805915625052,9347500,-0.0007872778027893101,-0.0007875878687080506,-0.07872778027893101,-0.07875878687080505
2016-05-24,49.71773147583008,49.89490633886334,49.155383773575046,49.255525831931834,13839400,0.017018661331714036,0.016875466290124062,1.7018661331714036,1.6875466290124062
2016-05-25,50.472652435302734,50.99648364436109,50.01044981018659,50.02585989478477,18935200,0.015184139281166908,0.015070014050495214,1.5184139281166908,1.5070014050495213
2016-05-26,50.09519958496094,50.51888885402666,50.00276256423871,50.51118380989092,9428400,-0.007478363670814114,-0.00750646683050927,-0.7478363670814114,-0.750646683050927
2016-05-27,50.403343200683594,50.42645245884422,50.11061613527002,50.23386747120248,10116000,0.006151160555814217,0.006132319391597759,0.6151160555814217,0.6132319391597759
2016-05-31,50.28006362915039,50.703752764448474,50.04126023137772,50.634425020795035,15139400,-0.002445861002560057,-0.0024488570067855903,-0.2445861002560057,-0.24488570067855903
2016-06-01,50.603614807128906,50.780789639997174,49.502028843850276,49.88719867888161,14031000,0.006434979485406389,0.006414363400375256,0.6434979485406389,0.6414363400375256
2016-06-02,50.69606018066406,50.69606018066406,50.19534401418955,50.47266093417523,10637600,0.0018268531583662817,0.001825186491663335,0.18268531583662817,0.1825186491663335
2016-06-03,49.794769287109375,49.964245000773275,48.95509870181355,49.49433720460587,20261700,-0.017778322227462673,-0.017938254990798777,-1.7778322227462673,-1.7938254990798777
2016-06-06,50.287784576416016,50.65755029119554,49.76395324219391,49.794767541527754,13193500,0.009900945347572243,0.009852252130312576,0.9900945347572243,0.9852252130312575
2016-06-07,50.11830139160156,50.6421326476739,50.1028971828461,50.41873341875216,9924100,-0.003370265487772861,-0.0033759576254437543,-0.3370265487772861,-0.3375957625443754
2016-06-08,50.264671325683594,50.441852063462456,50.01045778430677,50.01816282783442,9428000,0.0029204887240363853,0.0029162323818952046,0.2920488724036385,0.29162323818952046
2016-06-09,49.87949752807617,49.99504966304582,49.50973187161845,49.910311822549794,10817800,-0.007662912885906259,-0.007692423859535298,-0.7662912885906259,-0.7692423859535298
2016-06-10,49.178489685058594,49.355667474663896,48.9782026433435,49.247820380000924,16678400,-0.014054027762067878,-0.014153720771331865,-1.4054027762067878,-1.4153720771331864
2016-06-13,48.73939895629883,49.5636593594249,48.73169391276121,48.901169607231616,14314900,-0.00892851186711352,-0.008968609884714594,-0.892851186711352,-0.8968609884714593
2016-06-14,47.82270431518555,48.89347634883251,47.51456716741631,48.284907098225766,19509300,-0.018808082593205877,-0.018987204089135946,-1.8808082593205877,-1.8987204089135945
2016-06-15,47.73796463012695,48.516006637551214,47.691743178142076,48.07691312884218,16982100,-0.001771955105259182,-0.0017735268747177506,-0.1771955105259182,-0.17735268747177507
2016-06-16,47.9305419921875,47.99216764643187,46.913693718944536,47.3373800096936,16791200,0.004034050541380063,0.004025935576293503,0.4034050541380063,0.4025935576293503
2016-06-17,47.976768493652344,48.308014888931275,47.70715070150138,47.99217564443433,15751500,0.0009644477100296811,0.0009639829291508877,0.09644477100296811,0.09639829291508877
2016-06-20,48.04608917236328,49.18619164469139,48.022979920321546,48.87805750922086,12213200,0.0014448801135931166,0.0014438372787151823,0.14448801135931166,0.14438372787151824
2016-06-21,48.49288558959961,48.53140198758148,47.86890936328724,48.32340991214402,11611600,0.009299329559029568,0.009256356999134598,0.9299329559029568,0.9256356999134598
2016-06-22,48.308006286621094,49.07834605686329,48.284897033869996,48.492889124468945,12643500,-0.00381250364317709,-0.003819789759985233,-0.381250364317709,-0.38197897599852326
2016-06-23,49.34025955200195,49.41729234564525,48.939679621496104,49.07063889702497,16583600,0.02136816119581275,0.0211430630163753,2.136816119581275,2.11430630163753
2016-06-24,45.91225051879883,47.52996584837462,45.71196346547142,46.59015035991477,44108700,-0.0694769152884206,-0.07200839427518828,-6.947691528842059,-7.200839427518828
2016-06-27,44.37928771972656,45.257474846571164,43.94789626328803,45.2266605414083,37300700,-0.033388970955466224,-0.03395910949292786,-3.3388970955466224,-3.395910949292786
2016-06-28,45.85062026977539,45.87372952090979,44.87999058155143,45.5964067528458,29088700,0.03315358640591293,0.0326158590527325,3.3153586405912927,3.2615859052732503
2016-06-29,47.14480209350586,47.152504199454775,46.22039363312074,46.497716465097625,21483000,0.028226048330770137,0.027835034232753533,2.8226048330770137,2.7835034232753535
2016-06-30,47.86891174316406,47.907428143060834,47.006132043301996,47.47603976243627,21343600,0.015359267989332626,0.0152425084753599,1.5359267989332626,1.5242508475359902
2016-07-01,47.558372497558594,48.140624870239954,47.480740032463224,47.868908280917466,14217800,-0.006487284425257811,-0.0065084183054431215,-0.6487284425257811,-0.6508418305443121
2016-07-05,46.2308464050293,47.045999286235954,45.88149432408665,46.92955056691458,23357700,-0.027913614844524925,-0.028310604853979973,-2.7913614844524925,-2.8310604853979973
2016-07-06,46.72770309448242,46.80533853836494,45.61754141962201,45.811625587094255,20429800,0.010747298137268713,0.010689956408550269,1.0747298137268713,1.068995640855027
2016-07-07,47.03047180175781,47.465218394568176,46.70440889566099,46.983890540461395,13771400,0.006479426276596589,0.0064585250309644095,0.6479426276596589,0.6458525030964409
2016-07-08,48.00088882446289,48.264840400275645,47.61272056145991,47.61272056145991,16998800,0.020633793060711003,0.020423800074211358,2.0633793060711003,2.042380007421136
2016-07-11,48.34247970581055,48.870388822740814,48.24155512012089,48.458928417154866,13151400,0.007116344920129247,0.007091143229596865,0.7116344920129247,0.7091143229596866
